location,Year,Lifeexpectancy,Alcohol,percentageexpenditure,Measles,BMI,HIV/AIDS,Schooling,incomeGroup
Myanmar,2000,62.1,0.35,2.511437292,845,13.6,0.4,7.5,Lower middle income
Namibia,2014,65.9,0.01,751.3982718999998,477,34.9,2.2,11.7,Upper middle income
Namibia,2013,66.1,0.01,760.6550553,1028,34.1,2.5,11.6,Upper middle income
Namibia,2012,65.8,0.01,796.8734262999999,86,33.3,3.7,11.5,Upper middle income
Namibia,2011,64.3,7.84,7.896234931,79,32.5,4.7,11.5,Upper middle income
Namibia,2010,63.0,7.58,719.5535161,3138,31.8,6.2,11.4,Upper middle income
Namibia,2009,62.4,7.99,575.6748069,4076,31.0,8.7,11.4,Upper middle income
Namibia,2008,61.7,6.28,59.55033546,0,3.2,11.7,11.3,Upper middle income
Namibia,2007,60.0,5.12,62.11039296,21,29.4,15.2,11.3,Upper middle income
Namibia,2006,57.0,4.94,459.1572399,3,28.7,19.2,11.4,Upper middle income
Namibia,2005,55.1,4.89,457.7200522,4,27.9,22.1,11.6,Upper middle income
Namibia,2004,54.7,4.8,368.2848258,4,27.2,24.0,11.7,Upper middle income
Namibia,2003,55.0,5.28,294.6571552,262,26.5,24.7,11.7,Upper middle income
Namibia,2002,55.7,5.09,203.7322893,1278,25.8,24.6,11.8,Upper middle income
Namibia,2001,56.5,5.09,205.8078833,416,25.1,23.9,11.7,Upper middle income
Namibia,2000,57.4,5.73,35.80978512,469,24.5,22.8,11.5,Upper middle income
Nepal,2014,69.6,0.01,8.523486403,1279,18.5,0.1,12.4,Lower middle income
Nepal,2013,69.3,0.27,80.15505125,1861,18.0,0.1,12.3,Lower middle income
Nepal,2012,68.9,0.26,80.58788376,3362,17.4,0.2,12.3,Lower middle income
Nepal,2011,68.4,0.27,112.1229028,2359,16.9,0.2,12.0,Lower middle income
Nepal,2010,68.0,0.24,84.62302524,190,16.4,0.2,11.1,Lower middle income
Nepal,2009,67.5,0.22,6.19357029,189,15.9,0.2,10.5,Lower middle income
Nepal,2008,67.0,0.21,70.27113179,2089,15.4,0.2,10.1,Lower middle income
Nepal,2007,66.6,0.2,52.22906505,1415,14.9,0.2,10.0,Lower middle income
Nepal,2006,66.0,0.2,45.87989927,2838,14.4,0.2,9.6,Lower middle income
Nepal,2005,65.4,0.2,4.259752532,5023,13.9,0.2,9.4,Lower middle income
Nepal,2004,64.7,0.21,31.93187316,12074,13.4,0.2,9.3,Lower middle income
Nepal,2003,64.3,0.2,2.79096532,13344,12.9,0.1,9.2,Lower middle income
Nepal,2002,63.1,0.19,23.18394594,6749,12.4,0.1,8.6,Lower middle income
Nepal,2001,63.2,0.09,21.92813881,10849,11.9,0.1,9.0,Lower middle income
Nepal,2000,62.5,0.08,17.912336800000006,9397,11.4,0.1,8.9,Lower middle income
Netherlands,2014,81.7,0.01,1491.7036050000004,140,61.6,0.1,18.1,High income
Netherlands,2013,81.4,8.68,1475.030397,2632,61.0,0.1,18.1,High income
Netherlands,2012,81.1,9.05,1162.656768,10,6.5,0.1,18.1,High income
Netherlands,2011,81.1,8.96,1047.370244,51,59.9,0.1,17.2,High income
Netherlands,2010,88.0,9.33,1035.621437,15,59.3,0.1,17.0,High income
Netherlands,2009,86.0,9.23,96.8585885,15,58.6,0.1,16.9,High income
Netherlands,2008,83.0,9.62,10873.40554,109,57.9,0.1,16.8,High income
Netherlands,2007,82.0,9.53,9689.732784,10,57.3,0.1,16.6,High income
Netherlands,2006,79.8,9.79,8344.010392,1,56.5,0.1,16.5,High income
Netherlands,2005,79.4,9.69,6577.508136,4,55.8,0.1,16.4,High income
Netherlands,2004,79.2,9.56,5170.130703,11,55.0,0.1,16.5,High income
Netherlands,2003,78.7,9.56,4472.6114,4,54.2,0.1,16.5,High income
Netherlands,2002,78.4,9.68,3455.197053000001,3,53.4,0.1,16.9,High income
Netherlands,2001,78.3,9.95,3054.515582,0,52.6,0.1,16.7,High income
Netherlands,2000,78.1,10.06,2944.640134,1019,51.8,0.1,16.5,High income
NewZealand,2015,81.6,8.7,0.0,10,67.5,0.1,19.2,High income
NewZealand,2014,81.5,9.07,1040.2784359999996,280,66.9,0.1,19.2,High income
NewZealand,2013,81.3,9.18,10019.0763,8,66.4,0.1,19.3,High income
NewZealand,2012,81.1,9.2,924.5653683,68,65.9,0.1,19.5,High income
NewZealand,2011,86.0,9.47,8342.405764,597,65.3,0.1,19.7,High income
NewZealand,2010,89.0,9.62,6664.148708,43,64.8,0.1,20.3,High income
NewZealand,2009,85.0,9.24,63.57705167,198,64.3,0.1,19.3,High income
NewZealand,2008,81.0,9.49,6761.288966,0,63.8,0.1,19.5,High income
NewZealand,2007,81.0,9.19,606.3106561000002,25,63.2,0.1,19.2,High income
NewZealand,2006,79.9,9.34,496.2228007,20,62.6,0.1,19.1,High income
NewZealand,2005,79.9,9.31,491.055852,20,62.1,0.1,18.9,High income
NewZealand,2004,79.2,9.15,442.3774869,33,61.5,0.1,18.4,High income
NewZealand,2003,79.1,8.91,3661.792922,66,6.9,0.1,18.2,High income
NewZealand,2002,78.7,9.13,2892.257132,21,6.3,0.1,17.5,High income
NewZealand,2001,78.5,8.75,2205.98595,65,59.6,0.1,17.4,High income
NewZealand,2000,78.6,8.91,2143.021083,65,58.9,0.1,17.2,High income
Nicaragua,2014,74.5,3.55,473.1238124,0,53.2,0.1,11.6,Lower middle income
Nicaragua,2013,73.9,3.58,366.4841804,0,52.4,0.1,11.5,Lower middle income
Nicaragua,2012,73.9,3.63,334.8174246000001,0,51.7,0.1,11.5,Lower middle income
Nicaragua,2011,74.5,3.39,321.6132593000001,0,5.9,0.1,11.5,Lower middle income
Nicaragua,2010,73.2,3.38,302.7045411000001,0,5.2,0.1,11.4,Lower middle income
Nicaragua,2009,73.2,3.36,292.753101,0,49.4,0.2,11.3,Lower middle income
Nicaragua,2008,72.5,3.64,275.064434,0,48.6,0.2,11.1,Lower middle income
Nicaragua,2007,72.5,3.83,253.0007812,0,47.9,0.2,11.0,Lower middle income
Nicaragua,2006,73.0,3.69,21.41123529,0,47.1,0.3,11.0,Lower middle income
Nicaragua,2005,71.2,3.7,218.5716179,0,46.4,0.3,11.0,Lower middle income
Nicaragua,2004,71.0,3.81,36.81621175,0,45.7,0.3,11.0,Lower middle income
Nicaragua,2003,76.0,3.77,2.542436908,0,44.9,0.3,11.0,Lower middle income
Nicaragua,2002,75.0,3.5,2.092343893,0,44.2,0.4,10.7,Lower middle income
Nicaragua,2001,73.0,3.51,22.35595448,0,43.5,0.4,10.4,Lower middle income
Nicaragua,2000,73.0,3.61,15.25518816,0,42.8,0.4,10.1,Lower middle income
Niger,2014,61.4,0.01,3.304039899,1142,18.9,0.5,5.3,Low income
Niger,2013,69.0,0.01,31.50243237,1224,18.5,0.6,5.3,Low income
Niger,2012,63.0,0.01,29.75517982,272,18.1,0.7,5.1,Low income
Niger,2011,59.4,0.15,32.22493445,771,17.7,0.7,4.8,Low income
Niger,2010,58.2,0.12,5.8837605360000005,372,17.3,0.9,4.5,Low income
Niger,2009,57.1,0.11,5.665405066,801,16.9,1.1,4.2,Low income
Niger,2008,56.0,0.12,40.37835666,1317,16.5,1.3,4.0,Low income
Niger,2007,55.2,0.1,35.80929749,282,16.1,1.4,3.8,Low income
Niger,2006,54.5,0.11,43.42193066,59,15.7,1.5,3.7,Low income
Niger,2005,53.7,0.11,3.751715442,2183,15.4,1.6,3.5,Low income
Niger,2004,52.9,0.11,20.86118432,63057,15.0,1.6,3.1,Low income
Niger,2003,52.1,0.1,20.26876572,54190,14.6,1.6,3.0,Low income
Niger,2002,51.4,0.1,17.58722718,31584,14.3,1.6,2.9,Low income
Niger,2001,56.0,0.11,1.817829717,61208,13.9,1.6,2.9,Low income
Niger,2000,50.0,0.1,13.35783844,21319,13.6,1.5,2.8,Low income
Nigeria,2014,53.6,0.01,263.2111031,6855,24.7,3.9,10.0,Lower middle income
Nigeria,2013,53.2,8.3,194.2032879,52852,24.1,3.9,9.8,Lower middle income
Nigeria,2012,52.7,8.54,204.7186256,6447,23.5,4.4,9.7,Lower middle income
Nigeria,2011,52.3,8.75,187.5733187,18843,22.8,4.7,9.6,Lower middle income
Nigeria,2010,52.0,8.9,133.1230872,8491,22.2,4.8,9.5,Lower middle income
Nigeria,2009,51.6,9.05,14.5676468,1272,21.6,4.9,9.3,Lower middle income
Nigeria,2008,59.0,9.3,105.5910629,9960,21.0,5.0,9.2,Lower middle income
Nigeria,2007,55.0,9.55,104.4746444,2613,2.4,5.2,9.1,Lower middle income
Nigeria,2006,49.8,9.66,10.35779424,704,19.9,5.3,9.0,Lower middle income
Nigeria,2005,49.2,9.71,6.416252787,110927,19.3,5.4,8.9,Lower middle income
Nigeria,2004,48.5,9.76,57.22555815,31521,18.8,5.4,8.5,Lower middle income
Nigeria,2003,48.1,9.75,30.19550849,141258,18.3,5.4,8.1,Lower middle income
Nigeria,2002,47.7,9.61,17.137754,42007,17.8,5.3,7.7,Lower middle income
Nigeria,2001,47.4,9.58,15.830985,168107,17.3,5.1,8.0,Lower middle income
Nigeria,2000,47.1,9.23,22.48177606,212183,16.9,4.9,7.6,Lower middle income
Norway,2015,81.8,5.97,0.0,14,61.2,0.1,17.7,High income
Norway,2014,81.6,6.06,177.6382878,3,6.8,0.1,17.7,High income
Norway,2013,81.5,6.21,234.782883,8,6.3,0.1,17.5,High income
Norway,2012,81.3,6.21,2094.190960000001,4,59.8,0.1,17.6,High income
Norway,2011,81.1,6.53,277.3550522,39,59.4,0.1,17.6,High income
Norway,2010,81.0,6.59,15268.06445,3,58.9,0.1,17.4,High income
Norway,2009,89.0,6.68,142.3749426,2,58.5,0.1,17.4,High income
Norway,2008,86.0,6.75,1707.1306329999998,4,58.0,0.1,17.6,High income
Norway,2007,85.0,6.6,14829.41215,0,57.5,0.1,17.6,High income
Norway,2006,84.0,6.47,12829.25408,0,57.0,0.1,17.5,High income
Norway,2005,81.0,6.37,11792.53465,0,56.5,0.1,17.6,High income
Norway,2004,79.8,6.22,1009.825011,7,55.9,0.1,17.5,High income
Norway,2003,79.4,6.04,880.7380617,8,55.3,0.1,17.1,High income
Norway,2002,78.9,5.89,749.6823382,5,54.6,0.1,17.1,High income
Norway,2001,78.8,5.49,6356.827282,4,54.0,0.1,17.5,High income
Norway,2000,78.5,5.67,6191.211908,0,53.3,0.1,17.1,High income
Oman,2014,76.4,0.4,166.1913728,0,53.5,0.1,13.7,High income
Oman,2013,76.2,0.46,1154.893473,0,52.8,0.1,13.7,High income
Oman,2012,76.0,0.51,1055.835493,13,52.3,0.1,13.7,High income
Oman,2011,75.8,0.54,158.27708,5,52.0,0.1,13.6,High income
Oman,2010,75.6,0.56,129.2260751,3,51.8,0.1,13.5,High income
Oman,2009,75.4,0.56,1040.629462,19,51.5,0.1,12.4,High income
Oman,2008,75.2,0.57,123.0966298,18,51.1,0.1,11.9,High income
Oman,2007,74.9,0.57,88.45038011,24,5.6,0.1,11.5,High income
Oman,2006,74.7,0.58,78.51141,13,5.1,0.1,11.6,High income
Oman,2005,74.3,0.63,854.0115758,25,49.5,0.1,11.5,High income
Oman,2004,74.0,0.61,70.46762486,18,48.9,0.1,11.5,High income
Oman,2003,73.6,0.56,65.65631302,1,48.1,0.1,11.2,High income
Oman,2002,73.3,0.54,585.9170945000002,5,47.3,0.1,11.0,High income
Oman,2001,72.9,0.55,564.5425663,15,46.5,0.1,10.7,High income
Oman,2000,72.6,0.38,62.86657508,15,45.9,0.1,10.4,High income
Pakistan,2014,66.2,0.01,62.29361092,1370,24.7,0.1,7.8,Lower middle income
Pakistan,2013,66.0,0.04,60.18648815,8749,23.9,0.1,7.7,Lower middle income
Pakistan,2012,65.7,0.04,59.65900139,8046,23.2,0.1,7.6,Lower middle income
Pakistan,2011,65.5,0.04,57.87736282,4386,22.5,0.1,7.5,Lower middle income
Pakistan,2010,65.1,0.04,0.66751505,4321,21.9,0.1,7.5,Lower middle income
Pakistan,2009,64.8,0.03,0.6972155809999999,863,21.3,0.1,7.3,Lower middle income
Pakistan,2008,64.6,0.03,5.447133608,1129,2.6,0.1,7.3,Lower middle income
Pakistan,2007,64.4,0.03,3.912744517,2801,2.1,0.1,6.7,Lower middle income
Pakistan,2006,64.2,0.03,40.36829999,7641,19.5,0.1,6.5,Lower middle income
Pakistan,2005,62.9,0.04,30.59320769,2981,18.9,0.1,6.1,Lower middle income
Pakistan,2004,63.7,0.01,28.98323119,4248,18.4,0.1,5.6,Lower middle income
Pakistan,2003,63.5,0.01,24.23455671,4740,17.9,0.1,5.6,Lower middle income
Pakistan,2002,63.2,0.01,22.39387584,3903,17.4,0.1,5.5,Lower middle income
Pakistan,2001,63.0,0.01,1.766663097,3849,16.9,0.1,5.4,Lower middle income
Pakistan,2000,62.8,0.02,18.84534312,2064,16.4,0.1,5.3,Lower middle income
Panama,2014,77.6,6.74,1842.463782,0,57.1,0.1,13.0,High income
Panama,2013,77.5,6.89,1694.467075,0,56.3,0.1,12.9,High income
Panama,2012,77.2,6.95,201.7490628,0,55.6,0.1,12.8,High income
Panama,2011,77.3,6.9,119.2124275,4,54.9,0.1,12.9,High income
Panama,2010,76.5,6.94,1199.319976,0,54.2,0.1,12.8,High income
Panama,2009,76.8,6.87,1092.155356,0,53.4,0.1,12.8,High income
Panama,2008,76.5,6.74,956.8229765,0,52.7,0.1,12.8,High income
Panama,2007,76.4,6.16,76.2508038,0,51.9,0.2,12.9,High income
Panama,2006,76.2,5.72,631.1251711,0,51.1,0.1,12.9,High income
Panama,2005,75.8,5.53,623.9100503,0,5.3,0.1,12.9,High income
Panama,2004,75.8,5.69,527.60848,0,49.5,0.2,12.8,High income
Panama,2003,75.5,5.52,58.45976019,0,48.6,0.1,12.8,High income
Panama,2002,75.7,5.52,78.80940216,0,47.8,0.2,12.6,High income
Panama,2001,75.5,5.43,7.320514461,0,46.9,0.1,12.4,High income
Panama,2000,75.7,5.58,9.87102142,0,45.9,0.2,12.1,High income
PapuaNewGuinea,2014,62.7,0.01,208.2311603,2299,47.9,0.7,10.0,Lower middle income
PapuaNewGuinea,2013,62.4,0.01,25.70881695,12,47.2,0.8,10.0,Lower middle income
PapuaNewGuinea,2012,62.2,0.01,31.6357652,0,46.4,1.0,9.9,Lower middle income
PapuaNewGuinea,2011,62.0,0.88,23.40731286,0,45.7,1.0,9.9,Lower middle income
PapuaNewGuinea,2010,61.8,0.79,18.99961966,0,44.9,1.1,9.6,Lower middle income
PapuaNewGuinea,2009,61.6,0.82,20.53327531,0,44.2,1.1,9.2,Lower middle income
PapuaNewGuinea,2008,61.4,0.81,103.7277727,0,43.4,1.3,8.9,Lower middle income
PapuaNewGuinea,2007,61.1,0.71,85.7175381,0,42.7,1.4,8.6,Lower middle income
PapuaNewGuinea,2006,68.0,0.64,126.6142137,1,41.9,1.5,8.2,Lower middle income
PapuaNewGuinea,2005,64.0,0.84,12.05551997,1222,41.1,1.5,7.9,Lower middle income
PapuaNewGuinea,2004,59.9,0.58,158.001946,1385,4.4,1.5,7.6,Lower middle income
PapuaNewGuinea,2003,59.6,0.59,124.3789361,3863,39.6,1.4,7.2,Lower middle income
PapuaNewGuinea,2002,59.3,0.61,110.9803062,17620,38.9,1.4,6.9,Lower middle income
PapuaNewGuinea,2001,59.1,0.68,93.37278497,4023,38.2,1.3,6.6,Lower middle income
PapuaNewGuinea,2000,58.9,0.73,62.56273841,7135,37.5,1.1,6.2,Lower middle income
Paraguay,2014,73.9,0.01,561.7684701000002,0,49.4,0.2,12.3,Upper middle income
Paraguay,2013,73.8,5.03,573.4346982000002,0,48.6,0.2,12.3,Upper middle income
Paraguay,2012,73.6,5.36,441.8446244,0,47.9,0.1,12.3,Upper middle income
Paraguay,2011,73.4,5.79,472.1932825,0,47.1,0.1,12.3,Upper middle income
Paraguay,2010,73.2,5.65,359.9760397,0,46.4,0.1,12.4,Upper middle income
Paraguay,2009,73.0,5.39,30.93519548,0,45.6,0.1,12.1,Upper middle income
Paraguay,2008,72.7,6.14,34.73924576,0,44.9,0.1,11.9,Upper middle income
Paraguay,2007,72.5,5.61,318.6201852,0,44.2,0.1,12.0,Upper middle income
Paraguay,2006,72.3,5.61,26.18072382,0,43.5,0.2,12.1,Upper middle income
Paraguay,2005,72.1,6.38,20.68037294,0,42.8,0.2,12.3,Upper middle income
Paraguay,2004,71.9,6.2,20.60083027,0,42.0,0.2,12.1,Upper middle income
Paraguay,2003,71.7,6.64,155.4233076,0,41.3,0.1,12.7,Upper middle income
Paraguay,2002,71.5,5.66,152.8293973,0,4.6,0.1,12.2,Upper middle income
Paraguay,2001,71.2,6.66,233.8488603,0,39.8,0.1,11.8,Upper middle income
Paraguay,2000,79.0,6.78,273.5758769,0,39.1,0.1,11.6,Upper middle income
Peru,2014,75.3,0.01,973.728675,0,54.9,0.1,13.4,Upper middle income
Peru,2013,75.3,5.38,946.6521165,0,54.2,0.1,13.4,Upper middle income
Peru,2012,74.9,5.14,885.9858185,0,53.6,0.1,13.4,Upper middle income
Peru,2011,74.5,4.83,759.5380695,0,52.9,0.2,13.4,Upper middle income
Peru,2010,73.7,4.72,69.43934508,0,52.2,0.2,13.3,Upper middle income
Peru,2009,73.8,4.69,570.4532468,0,51.5,0.3,13.3,Upper middle income
Peru,2008,73.9,4.85,58.498974200000006,1,5.8,0.3,13.2,Upper middle income
Peru,2007,74.0,4.29,516.4037021,0,5.2,0.3,13.2,Upper middle income
Peru,2006,74.2,4.22,448.7670462,0,49.5,0.4,13.0,Upper middle income
Peru,2005,72.8,4.44,411.5645653,0,48.8,0.4,13.0,Upper middle income
Peru,2004,72.2,4.27,356.9393805,0,48.1,0.4,12.8,Upper middle income
Peru,2003,72.1,4.5,34.70333523,0,47.4,0.4,13.3,Upper middle income
Peru,2002,72.6,4.03,40.53777863,0,46.7,0.4,13.9,Upper middle income
Peru,2001,72.4,4.22,302.5359058,0,46.1,0.5,13.4,Upper middle income
Peru,2000,71.4,4.59,297.5112337,1,45.4,0.5,13.5,Upper middle income
Philippines,2014,68.4,4.52,31.27232188,58848,24.8,0.1,11.7,Lower middle income
Philippines,2013,68.1,4.61,24.58973399,2920,24.3,0.1,11.7,Lower middle income
Philippines,2012,68.1,5.02,212.7418488,1536,23.7,0.1,11.6,Lower middle income
Philippines,2011,68.0,4.96,191.4949779,6538,23.1,0.1,11.5,Lower middle income
Philippines,2010,67.9,4.85,198.2563794,6368,22.6,0.1,11.4,Lower middle income
Philippines,2009,68.0,4.42,159.5348489,1469,22.1,0.1,11.7,Lower middle income
Philippines,2008,67.5,4.21,155.4767618,341,21.6,0.1,11.5,Lower middle income
Philippines,2007,67.5,4.19,137.327474,530,21.1,0.1,11.4,Lower middle income
Philippines,2006,67.3,4.08,121.3625467,9,2.6,0.1,11.5,Lower middle income
Philippines,2005,67.0,4.22,105.7306982,118,2.1,0.1,11.6,Lower middle income
Philippines,2004,67.3,4.45,13.39905105,3025,19.6,0.1,11.6,Lower middle income
Philippines,2003,67.2,4.44,0.901149288,10511,19.2,0.1,11.6,Lower middle income
Philippines,2002,66.8,4.42,0.09987219,7003,18.7,0.1,11.4,Lower middle income
Philippines,2001,66.8,4.54,69.0204245,7360,18.3,0.1,11.4,Lower middle income
Philippines,2000,66.8,4.73,11.69704463,7120,17.8,0.1,11.4,Lower middle income
Poland,2014,77.3,10.71,243.808475,0,61.1,0.1,16.4,High income
Poland,2013,77.1,11.63,23.43533487,84,6.4,0.1,15.4,High income
Poland,2012,76.8,10.81,230.04009700000003,71,59.7,0.1,15.3,High income
Poland,2011,76.7,10.93,250.0773782,0,59.1,0.1,15.4,High income
Poland,2010,76.3,10.59,220.4916851,13,58.4,0.1,15.1,High income
Poland,2009,75.7,10.7,1299.159757,115,57.8,0.1,15.1,High income
Poland,2008,75.5,11.4,15.71474837,0,57.2,0.1,15.0,High income
Poland,2007,75.3,10.9,14.3042452,40,56.6,0.1,15.0,High income
Poland,2006,75.2,10.4,9.145555900000002,120,56.0,0.1,15.0,High income
Poland,2005,75.0,9.5,79.41502672,13,55.5,0.1,14.8,High income
Poland,2004,74.9,9.19,648.0743453,11,55.0,0.1,15.5,High income
Poland,2003,74.7,9.06,542.0235,48,54.5,0.1,15.3,High income
Poland,2002,74.5,8.02,516.0554391,34,54.0,0.1,15.0,High income
Poland,2001,74.2,7.74,466.7383106,133,53.6,0.1,14.7,High income
Poland,2000,73.7,8.4,412.4323974,77,53.1,0.1,14.6,High income
Portugal,2014,89.0,9.88,271.25455310000007,0,6.9,0.1,16.8,High income
Portugal,2013,86.0,10.0,2698.01817,1,6.2,0.1,16.3,High income
Portugal,2012,83.0,11.96,331.457035,23,59.5,0.1,16.3,High income
Portugal,2011,82.0,11.92,3108.288623,2,58.8,0.1,16.2,High income
Portugal,2010,79.6,12.25,3119.349824,5,58.1,0.1,16.0,High income
Portugal,2009,79.3,12.03,337.1023516,3,57.3,0.1,16.0,High income
Portugal,2008,79.0,12.35,3652.869332,1,56.5,0.1,15.8,High income
Portugal,2007,78.7,12.57,333.3569124,0,55.7,0.1,15.4,High income
Portugal,2006,78.5,13.11,2884.020194,0,54.9,0.1,15.4,High income
Portugal,2005,77.7,13.33,2813.985285,7,54.1,0.1,15.4,High income
Portugal,2004,78.0,13.45,276.0999798,5,53.3,0.1,15.9,High income
Portugal,2003,77.3,14.21,2283.891796,8,52.5,0.1,15.8,High income
Portugal,2002,77.2,12.0,1904.00231,8,51.7,0.1,15.9,High income
Portugal,2001,76.9,12.22,1657.328352,0,5.9,0.1,15.7,High income
Portugal,2000,76.6,11.89,167.3280168,45,5.1,0.1,15.5,High income
Qatar,2014,78.1,1.15,5063.513104,46,68.4,0.1,13.4,High income
Qatar,2013,77.9,1.2,515.0734795,73,67.7,0.1,13.4,High income
Qatar,2012,77.8,1.13,5163.32918,160,67.0,0.1,13.4,High income
Qatar,2011,77.5,1.16,4409.17067,101,66.5,0.1,12.4,High income
Qatar,2010,77.3,1.16,37.76848819,295,66.0,0.1,12.0,High income
Qatar,2009,77.0,1.11,3688.694288,112,65.6,0.1,11.8,High income
Qatar,2008,76.8,1.37,5484.143308,0,65.2,0.1,11.7,High income
Qatar,2007,76.7,1.24,44.18506273,361,65.1,0.1,12.6,High income
Qatar,2006,76.6,1.28,448.5952989,144,65.0,0.1,13.7,High income
Qatar,2005,76.6,1.18,4582.476081,74,65.1,0.1,13.7,High income
Qatar,2004,76.6,1.11,4064.743869,29,65.0,0.1,13.5,High income
Qatar,2003,76.5,1.0,4049.972347,24,64.7,0.1,12.8,High income
Qatar,2002,76.4,0.87,188.6782945,34,64.1,0.1,12.2,High income
Qatar,2001,76.3,0.76,170.0494537,23,63.3,0.1,12.6,High income
Qatar,2000,76.2,0.5,1559.287158,46,62.4,0.1,13.0,High income
Romania,2014,74.8,0.01,1.576409172,59,59.9,0.1,14.7,High income
Romania,2013,74.6,9.59,1230.748231,1159,59.2,0.1,14.7,High income
Romania,2012,74.4,9.58,1078.358105,7450,58.4,0.1,15.3,High income
Romania,2011,74.3,9.1,10.32588862,4189,57.7,0.1,15.7,High income
Romania,2010,73.4,9.0,983.2518091,193,56.9,0.1,15.8,High income
Romania,2009,73.1,10.4,14.96373588,8,56.3,0.1,15.4,High income
Romania,2008,73.1,11.9,128.0805702,12,55.6,0.1,14.7,High income
Romania,2007,72.9,10.6,919.1673438,353,55.0,0.1,14.1,High income
Romania,2006,72.5,8.51,665.6427546,3196,54.4,0.1,13.7,High income
Romania,2005,71.9,7.68,615.4030781,5043,53.9,0.1,13.4,High income
Romania,2004,71.7,9.82,431.3250367,117,53.4,0.1,12.9,High income
Romania,2003,71.1,8.78,375.1740323,9,52.9,0.1,12.5,High income
Romania,2002,77.0,9.62,37.82275031,14,52.4,0.1,12.0,High income
Romania,2001,78.0,9.78,180.1095132,10,51.9,0.1,11.7,High income
Romania,2000,77.0,10.16,152.6368899,35,51.4,0.1,11.5,High income
RussianFederation,2014,73.0,10.12,1340.553699,4711,59.9,0.1,14.9,Upper middle income
RussianFederation,2013,70.0,10.58,1529.497771,2339,59.3,0.2,14.6,Upper middle income
RussianFederation,2012,69.6,10.99,178.82259109999995,2123,58.7,0.3,14.3,Upper middle income
RussianFederation,2011,69.4,11.04,184.764931,629,58.1,0.3,14.0,Upper middle income
RussianFederation,2010,68.4,11.05,162.8088054,129,57.5,0.2,13.7,Upper middle income
RussianFederation,2009,68.2,11.21,137.0063357,101,57.0,0.3,14.0,Upper middle income
RussianFederation,2008,67.5,12.04,161.7301654,27,56.6,0.3,13.9,Upper middle income
RussianFederation,2007,67.3,12.19,11.02617159,173,56.1,0.3,13.8,Upper middle income
RussianFederation,2006,66.4,11.79,12.25184084,1147,55.7,0.3,13.8,Upper middle income
RussianFederation,2005,65.0,11.57,625.5081805,454,55.3,0.3,13.7,Upper middle income
RussianFederation,2004,64.9,11.5,46.51559476,2444,55.0,0.3,13.6,Upper middle income
RussianFederation,2003,64.6,11.32,333.2148711000001,3291,54.7,0.4,13.2,Upper middle income
RussianFederation,2002,64.8,10.87,266.5416917,580,54.5,0.3,12.8,Upper middle income
RussianFederation,2001,65.1,10.47,2.642527148,2072,54.2,0.3,12.5,Upper middle income
RussianFederation,2000,65.0,10.18,224.4600248,4800,54.0,0.2,12.1,Upper middle income
Rwanda,2014,65.7,0.01,7.549797237999999,10,2.8,0.4,10.8,Low income
Rwanda,2013,65.2,0.01,11.71090655,17,2.1,0.5,10.8,Low income
Rwanda,2012,64.6,0.01,9.774676411,75,19.5,0.7,10.5,Low income
Rwanda,2011,63.8,8.34,9.074569426,31,18.9,1.3,10.2,Low income
Rwanda,2010,62.8,7.92,63.78723633,121,18.3,2.3,10.0,Low income
Rwanda,2009,61.0,7.11,9.165614959,5,17.7,2.8,10.2,Low income
Rwanda,2008,68.0,6.39,0.661540371,6,17.1,3.7,10.4,Low income
Rwanda,2007,59.6,6.78,7.409771602999999,26,16.5,5.0,10.1,Low income
Rwanda,2006,57.6,6.88,78.47020226,494,15.9,6.2,9.3,Low income
Rwanda,2005,55.3,7.01,39.44666715,129,15.4,7.1,8.8,Low income
Rwanda,2004,53.4,6.75,31.93566186,386,14.9,7.7,8.2,Low income
